603717,天域生态,18 ,0 ,0   ,0,0,0
603716,塞力斯  ,33 ,0 ,0   ,0,0,0
603712,七一二  ,2  ,0 ,0   ,0,0,0
603711,香飘飘  ,1  ,0 ,0   ,0,0,0
603709,中源家居,0  ,0 ,0   ,0,0,0
603708,家家悦  ,27 ,0 ,0   ,0,0,0
603707,健友股份,71 ,0 ,0   ,0,0,0
603703,盛洋科技,14 ,0 ,0   ,0,0,0
603701,德宏股份,16 ,0 ,0   ,0,0,0
603699,纽威股份,114,15,0   ,0,0,0
603698,航天工程,78 ,0 ,0   ,0,0,0
603696,安记食品,16 ,0 ,0   ,0,0,0
603689,皖天然气,8  ,0 ,0   ,0,0,0
603688,石英股份,57 ,0 ,0   ,0,0,0
603686,龙马环卫,45 ,0 ,0   ,0,0,0
603685,晨丰科技,1  ,0 ,0   ,0,0,0
603680,今创集团,0  ,0 ,0   ,0,0,0
603679,华体科技,25 ,0 ,0.66,0,0,0
603678,火炬电子,60 ,0 ,0   ,0,0,0
603677,奇精机械,20 ,0 ,0   ,0,0,0
603676,卫信康  ,1  ,0 ,0   ,0,0,0
603669,灵康药业,63 ,0 ,0   ,0,0,0
603668,天马科技,27 ,0 ,0   ,0,0,0
603667,五洲新春,17 ,0 ,0   ,0,0,0
603665,康隆达  ,51 ,0 ,0   ,0,0,0
603663,三祥新材,16 ,0 ,0.04,0,0,0
603661,恒林股份,2  ,0 ,0   ,0,0,0
603660,苏州科达,48 ,0 ,0   ,0,0,0
603656,泰禾光电,32 ,0 ,0   ,0,0,0
603655,朗博科技,0  ,0 ,0   ,0,0,0
603648,畅联股份,2  ,0 ,0   ,0,0,0
603639,海利尔  ,10 ,0 ,0   ,0,0,0
603638,艾迪精密,65 ,0 ,0   ,0,0,0
603637,镇海股份,11 ,0 ,0   ,0,0,0
603633,DR徕木股,17 ,0 ,0   ,0,0,0
603630,拉芳家化,11 ,0 ,0.89,0,0,0
603628,清源股份,7  ,0 ,0   ,0,0,0
603626,科森科技,13 ,0 ,0   ,0,0,0
603619,中曼石油,1  ,0 ,0   ,0,0,0
603618,杭电股份,56 ,0 ,0   ,0,0,0
603617,君禾股份,12 ,0 ,0   ,0,0,0
603616,韩建河山,9  ,0 ,0   ,0,0,0
603615,茶花股份,3  ,0 ,0   ,0,0,0
603612,索通发展,21 ,0 ,0   ,0,0,0
603611,诺力股份,61 ,0 ,0   ,0,0,0
603609,禾丰牧业,61 ,0 ,0   ,0,0,0
